5.737817e-14	136.5
9.33189e-13	138.0
4.66296e-12	139.5
1.473688e-11	141.0
3.607574e-11	142.5
7.45728e-11	144.0
1.397681e-10	145.5
2.40687e-10	147.0
3.920215e-10	148.5
6.05642e-10	150.0
8.9532e-10	151.5
1.293843e-09	153.0
1.809766e-09	154.5
2.477474e-09	156.0
3.3487000000000002e-09	157.5
4.44224e-09	159.0
5.80423e-09	160.5
7.59546e-09	162.0
9.810379999999999e-09	163.5
1.261678006e-08	165.0
1.6274341e-08	166.5
2.126031e-08	168.0
2.8787639999999997e-08	169.5
4.3493000000000004e-08	171.0
8.29165e-08	172.5
1.538548e-07	174.0
2.5260649999999994e-07	175.5
3.762709e-07	177.0
5.208517000000001e-07	178.5
6.813401e-07	180.0
1.0434566e-06	183.0
1.4389879e-06	186.0
1.8593760000000001e-06	189.0
2.274743e-06	192.0
2.700478e-06	195.0
3.1153269999999997e-06	198.0
3.523876e-06	201.0
3.915642e-06	204.0
4.292497e-06	207.0
4.635994999999999e-06	210.0
4.979013000000001e-06	213.0
5.281486e-06	216.0
5.589616e-06	219.0
5.865644000000001e-06	222.0
6.12216e-06	225.0
6.377588e-06	228.0
6.593262e-06	231.0
6.815187e-06	234.0
7.001061e-06	237.0
7.185807e-06	240.0
7.346744000000001e-06	243.0
7.492354e-06	246.0
7.635004e-06	249.0
7.786648e-06	252.0
7.911214999999999e-06	255.0
8.006908e-06	258.0
8.114848e-06	261.0
8.212415000000002e-06	264.0
8.302478999999998e-06	267.0
8.373829999999998e-06	270.0
8.539002999999999e-06	275.0
8.609509999999998e-06	280.0
8.752195e-06	285.0
8.813761000000002e-06	290.0
8.890715e-06	295.0
8.944369e-06	300.0
9.03281e-06	305.0
9.102300000000001e-06	310.0
9.132255999999999e-06	315.0
9.176135e-06	320.0
9.187252999999999e-06	325.0
9.265208000000001e-06	330.0
9.303824e-06	335.0
9.341695e-06	340.0
9.387586e-06	345.0
9.416292e-06	350.0
9.456078e-06	355.0
9.450056999999999e-06	360.0
9.508622999999999e-06	365.0
9.525598e-06	370.0
9.583629e-06	375.0
9.580066e-06	380.0
9.646804e-06	385.0
9.644129e-06	390.0
9.678816e-06	395.0
9.736438e-06	400.0
9.778085999999999e-06	405.0
9.821779e-06	410.0
9.797170999999999e-06	415.0
9.872773e-06	420.0
9.874816000000001e-06	425.0
9.914803e-06	430.0
9.965901e-06	435.0
9.965721000000001e-06	440.0
1.001922e-05	445.0
1.0048741e-05	450.0
1.0066181e-05	455.0
1.006445e-05	460.0
1.0098884000000002e-05	465.0
1.0114446e-05	470.0
1.0147367e-05	475.0
1.0170992000000001e-05	480.0
1.0198305e-05	485.0
1.0239366000000001e-05	490.0
1.0214976e-05	495.0
1.0255043999999998e-05	500.0
1.0235293e-05	505.0
1.029872e-05	510.0
1.0262214999999999e-05	515.0
1.0278479e-05	520.0
1.0250347999999999e-05	530.0
1.0272441e-05	540.0
1.030968e-05	550.0
1.0220830000000001e-05	560.0
1.0189372e-05	570.0
1.0196963000000001e-05	580.0
1.0206660999999998e-05	590.0
1.0182188e-05	600.0
1.0171289e-05	610.0
1.0075852e-05	620.0
1.0039305000000001e-05	630.0
1.0031011699999999e-05	640.0
9.975287300000002e-06	650.0
9.9942618e-06	660.0
9.9563256e-06	670.0
9.871113300000001e-06	680.0
9.809584799999999e-06	690.0
9.7673695e-06	700.0
9.7232657e-06	710.0
9.701679700000001e-06	720.0
9.6789869e-06	730.0
9.6077941e-06	740.0
9.5677661e-06	750.0
9.4475928e-06	760.0
9.4497024e-06	770.0
9.314962899999999e-06	780.0
9.3124246e-06	790.0
9.2561522e-06	800.0
9.181144999999999e-06	810.0
9.1065634e-06	820.0
9.0120382e-06	830.0
8.9652937e-06	840.0
8.8978674e-06	850.0
8.8278677e-06	860.0
8.7355175e-06	870.0
8.705604000000001e-06	880.0
8.651832e-06	890.0
8.5359517e-06	900.0
8.442594800000001e-06	910.0
8.4079854e-06	920.0
8.3641869e-06	930.0
8.3221065e-06	940.0
8.1784313e-06	950.0
8.123171699999999e-06	960.0
8.057264900000001e-06	970.0
7.9938853e-06	980.0
7.9375582e-06	990.0
7.827466500000001e-06	1000.0
7.7937441e-06	1010.0
7.6900981e-06	1020.0
7.6430058e-06	1030.0
7.5899131000000005e-06	1040.0
7.5229138000000005e-06	1050.0
7.4284026e-06	1060.0
7.3752580999999996e-06	1070.0
7.3220996e-06	1080.0
7.2244925e-06	1090.0
7.1521363099999995e-06	1100.0
7.0736136500000005e-06	1110.0
7.014708290000001e-06	1120.0
6.97145803e-06	1130.0
6.87931942e-06	1140.0
6.79374965e-06	1150.0
6.75487151e-06	1160.0
6.6658917200000005e-06	1170.0
6.6313039500000005e-06	1180.0
6.56400313e-06	1190.0
6.543313740000001e-06	1200.0
6.40214804e-06	1210.0
6.37754265e-06	1220.0
6.317502899999999e-06	1230.0
6.26268603e-06	1240.0
6.1793677e-06	1250.0
6.125074530000001e-06	1260.0
6.06083783e-06	1270.0
6.03206241e-06	1280.0
5.96071144e-06	1290.0
5.88419876e-06	1300.0
5.845950870000001e-06	1310.0
5.7720502e-06	1320.0
5.7421692699999995e-06	1330.0
5.682935779999999e-06	1340.0
5.635803529999999e-06	1350.0
5.57195253e-06	1360.0
5.51902631e-06	1370.0
5.47189756e-06	1380.0
5.42077839e-06	1390.0
5.348726299999999e-06	1400.0
5.3352518e-06	1410.0
5.28551284e-06	1420.0
5.215781120000001e-06	1430.0
5.16585675e-06	1440.0
5.1338661999999995e-06	1450.0
5.0600374299999995e-06	1460.0
5.017897640000001e-06	1470.0
4.97122373e-06	1480.0
4.924920359999999e-06	1490.0
4.87506128e-06	1500.0
